grant_no,unit_sector,country,beneficiary,address,project,eur,year,project_clean,unit_sector_long
2023/394,ECRET,Belgium,Department of Federal Immigration (Dienst Vreemdelingenzaken),"Pachecolaan 44, 1000 Brussels – Belgium",2023/ECRET/01,19485,2023,European Centre for Returns,European Centre for Returns
2023/397,ECRET,Belgium,Fedasil (Federaal agentschap voor de opvang van asielzoekers),"KARTUIZERSSTRAAT 21, 1000 Brussels – Belgium",2023/ECRET/01,3154,2023,European Centre for Returns,European Centre for Returns
2022/4,ECRET,Belgium,Department of Federal Immigration (Dienst Vreemdelingenzaken),"Pachecolaan 44, 1000 Brussels – Belgium",2022/ECRET/01,13060,2022,European Centre for Returns,European Centre for Returns
2022/37,DMD,Belgium,Federal Police,"Kroonlaan 145A, 1050 Brussels, Belgium",2022/DMD/01 Human resources and Light technical equipment,549885,2022,Technical Equipment & Human Resources,Deployment Management Division
2022/59,DMD,Belgium,Department of Federal Immigration (Dienst Vreemdelingenzaken),"Pachecolaan 44, 1000 Brussels – Belgium",2022/DMD/01 Human resources and Light technical equipment,175282,2022,Technical Equipment & Human Resources,Deployment Management Division
2022/124,ECRET,Belgium,Caritas International Belgium (NGO),"Rue de la Charite 43, 1210 Brussels, Belgium",2022/CFP/POST/01,1500005,2022,Post-Return Assistance,European Centre for Returns
2022/129,ECRET,Belgium,International Returns & Reintegration Assistance,"Breydelstraat 36, 1040 Brussels, Belgium",2022/CFP/POST/01,1062440,2022,Post-Return Assistance,European Centre for Returns
2022/139,DMD,Belgium,Federal Police,"Koningsstraat 202A - 1000 Brussels, Belgium","Support in the development of human resources to secure Member States’ contributions to the standing corps, in relation to category 1 of the standing corps",50950.08,2022,Human Resources,Deployment Management Division
2022/159,DMD,Belgium,Federal Police,"Koningsstraat 202A - 1000 Brussels, Belgium","Support in the development of human resources to secure Member States’ contributions to the standing corps, in relation to category 2 of the standing corps",509500.8,2022,Human Resources,Deployment Management Division
2022/181,ECRET,Belgium,Department of Federal Immigration (Dienst Vreemdelingenzaken),"Pachecolaan 44, 1000 Brussels – Belgium",2022/ECRET/01,20531,2022,European Centre for Returns,European Centre for Returns
2022/216,LES,Belgium,FOD Financiën,"Koning Albert-II-laan 33, 1030 Brussel, Belgium",Operation White Sea II,45360,2022,White Sea II,Law Enforcement Sector
2022/242,DMD,Belgium,Federal Police,"Koningsstraat 202A - 1000 Brussels, Belgium","Support in the development of human resources to secure Member States’ contributions to the standing corps, in relation to category 3 of the standing corps",289056.79,2022,Human Resources,Deployment Management Division
2022/321,ECRET,Belgium,Department of Federal Immigration (Dienst Vreemdelingenzaken),"Pachecolaan 44, 1000 Brussels – Belgium",2022/ECRET/01,205559,2022,European Centre for Returns,European Centre for Returns
2022/348,ECRET,Belgium,Fedasil (Federaal agentschap voor de opvang van asielzoekers),"KARTUIZERSSTRAAT 21, 1000 Brussels – Belgium",2022/ECRET/01,1314,2022,European Centre for Returns,European Centre for Returns
2022/413,ECRET,Belgium,Belgian Immigration Office,"Pachecolaan 44, 1000 Brussels – Belgium",2022/ECRET/01,19101.32,2022,European Centre for Returns,European Centre for Returns
2021/7,ECRET,Belgium,Department of Federal Immigration (Dienst Vreemdelingenzaken),"Pachecolaan 44, 1000 Brussels â€“ Belgium",2021/ECRet/01,23704,2021,European Centre for Returns,European Centre for Returns
2021/35,FDU,Belgium,Federal Police,"Kroonlaan 145A, 1050 Brussels, Belgium",2021/FDU/01 Human Resources and light technical equipment,501286,2021,Technical Equipment & Human Resources,Field Deployment Unit
2021/157,TF Deploy,Belgium,Federal Police,"Koningsstraat 202A - 1000 Brussels, Belgium","Support in the development of human resources to secure Member Statesâ€™ contributions to the standing corps, in relation to category 1 of the standing corps",33333.36,2021,Human Resources,Task Force Deployment Management
2021/173,ECRET,Belgium,Caritas International Belgium (NGO),"rue de la CharitÃ© 43 ; 1210 Brussels, Belgium",2021/ECRet/01,128500,2021,European Centre for Returns,European Centre for Returns
2021/176,ECRET,Belgium,Department of Federal Immigration (Dienst Vreemdelingenzaken),"Pachecolaan 44, 1000 Brussels â€“ Belgium",2021/ECRet/01,3539,2021,European Centre for Returns,European Centre for Returns
2021/181,ECRET,Belgium,Fedasil (Federaal agentschap voor de opvang van asielzoekers),"KARTUIZERSSTRAAT 21, 1000 Brussels â€“ Belgium",2021/ECRet/01,15741,2021,European Centre for Returns,European Centre for Returns
2021/206,ECRET,Belgium,Department of Federal Immigration (Dienst Vreemdelingenzaken),"Pachecolaan 44, 1000 Brussels â€“ Belgium",2021/ECRet/01,25599,2021,European Centre for Returns,European Centre for Returns
2021/218,ECRET,Belgium,Fedasil (Federaal agentschap voor de opvang van asielzoekers),"KARTUIZERSSTRAAT 21, 1000 Brussels â€“ Belgium",2021/ECRet/01,11789,2021,European Centre for Returns,European Centre for Returns
2021/244,DMD,Belgium,Federal Police,"Koningsstraat 202A - 1000 Brussels, Belgium","Support in the development of human resources to secure Member Statesâ€™ contributions to the standing corps, in relation to category 2 of the standing corps",333333.6,2021,Human Resources,Deployment Management Division
2021/249,FDU,Belgium,Department of Federal Immigration (Dienst Vreemdelingenzaken),"Pachecolaan 44, 1000 Brussels â€“ Belgium",2021/FDU/01 Human Resources and light technical equipment,110417,2021,Technical Equipment & Human Resources,Field Deployment Unit
2021/296,DMD,Belgium,Federal Police,"Koningsstraat 202A - 1000 Brussels, Belgium","Support in the development of human resources to secure Member Statesâ€™ contributions to the standing corps, in relation to category 3 of the standing corps",246666.86,2021,Human Resources,Deployment Management Division
2021/358,ECRET,Belgium,Department of Federal Immigration (Dienst Vreemdelingenzaken),"Pachecolaan 44, 1000 Brussels â€“ Belgium",2021/ECRet/01,25024,2021,European Centre for Returns,European Centre for Returns
2020/9,ECRET,Belgium,Department of Federal Immigration (Dienst Vreemdelingenzaken),"Pachecolaan 44, 1000 Brussels â€“ Belgium",2020/ECRET/01 Return Support,44646,2020,European Centre for Returns,European Centre for Returns
2020/23,FDU,Belgium,Federal Police,"Kroonlaan 145A, 1050 Brussels",2020/FDU/01/Human Resources/Light Technical Technical Equipment,369702,2020,Technical Equipment & Human Resources,Field Deployment Unit
2020/71,FSC,Belgium,Federal Police,"Kroonlaan 145A, 1050 Brussels",2020/FSC/GA FSC FIMO Deployment,41286,2020,FIMO Deployment,Frontex Situation Centre
2020/172,ECRET,Belgium,Department of Federal Immigration (Dienst Vreemdelingenzaken),"Pachecolaan 44, 1000 Brussels â€“ Belgium",2020/ECRet/01,13301,2020,European Centre for Returns,European Centre for Returns
2020/212,ECRET,Belgium,Fedasil (Federaal agentschap voor de opvang van asielzoekers),"KARTUIZERSSTRAAT 21, 1000 Brussels â€“ Belgium",2020/ECRET/01,3077.28,2020,European Centre for Returns,European Centre for Returns
2020/251,ECRET,Belgium,Department of Federal Immigration (Dienst Vreemdelingenzaken),"Pachecolaan 44, 1000 Brussels â€“ Belgium",2020/ECRET/01,5007,2020,European Centre for Returns,European Centre for Returns
2020/310,ECRET,Belgium,Department of Federal Immigration (Dienst Vreemdelingenzaken),"Pachecolaan 44, 1000 Brussels â€“ Belgium",2020/ECRet/01,177760,2020,European Centre for Returns,European Centre for Returns
2020/315,TF Deploy,Belgium,Federal Police,Koningsstraat 202A - 1000 Brussels,Financial Support Cat.2,331016,2020,Financial Support (Cat. 2) Task Force Deployment Management,Task Force Deployment Management
2019/4,ECRET,Belgium,Department of Federal Immigration (Dienst Vreemdelingenzaken),"Pachecolaan 44, 1000 Brussels â€“ Belgium",2019/ECRet/01-FOA-R 2019 including return and pre- return related activities,621816,2019,Flexible Operational Activities,European Centre for Returns
2019/16,FDU,Belgium,Federal Police,"Kroonlaan 145A, 1050 Brussels",2019/FDU/01 Human Resources,784038,2019,Human Resources,Field Deployment Unit
2019/54,FSC,Belgium,Federal Police,"Kroonlaan 145A, 1050 Brussels",2019/FSC/GA FSC FIMO Deployment,40357,2019,FIMO Deployment,Frontex Situation Centre
2019/154,ECRET,Belgium,Department of Federal Immigration (Dienst Vreemdelingenzaken),"Pachecolaan 44, 1000 Brussels â€“ Belgium",2019/ECRet/01-FOA-R 2019 including return and pre- return related activities,64553,2019,Flexible Operational Activities,European Centre for Returns
2019/233,ECRET,Belgium,Department of Federal Immigration (Dienst Vreemdelingenzaken),"Pachecolaan 44, 1000 Brussels â€“ Belgium",2019/ECRet/01-FOA-R 2019 including return and pre- return related activities,50358,2019,Flexible Operational Activities,European Centre for Returns
2019/323,ECRET,Belgium,Department of Federal Immigration (Dienst Vreemdelingenzaken),"Pachecolaan 44, 1000 Brussels â€“ Belgium",2019/ECRet/01-FOA-R 2019,388083,2019,Flexible Operational Activities,European Centre for Returns
2018/46,RSU,Belgium,Department of Federal Immigration (Dienst Vreemdelingenzaken),"Pachecolaan 44, 1000Brussels â€“ Belgium",2018/FOA-R 2017,890489,2018,Flexible Operational Activities,Return Support Unit
2018/77,ORD,Belgium,Federal Police,"Kroonlaan 145A, 1050Brussels",2018/ORD/01 Human Resources,560322,2018,Human Resources,Operational Response Division
2018/140,FSC,Belgium,Federal Police,"Kroonlaan 145A, 1050Brussels",2018/FSC/GA FSC FIMO Deployment,16622,2018,FIMO Deployment,Frontex Situation Centre
2018/192,ECRET,Belgium,Department of Federal Immigration (Dienst Vreemdelingenzaken),"Pachecolaan 44, 1000Brussels â€“ Belgium",2017/RSU/01,1133837,2018,Return Support Unit,European Centre for Returns
2018/236,ECRET,Belgium,Department of Federal Immigration (Dienst Vreemdelingenzaken),"Pachecolaan 44, 1000Brussels â€“ Belgium",2018/ECRet/01-FOA- R 2018-Consular Seminar in Poland with Sensitization Mission ni Belgium,43194.02,2018,Flexible Operational Activities,European Centre for Returns
2018/278,ORD,Belgium,Department of Federal Immigration (Dienst Vreemdelingenzaken),"Pachecolaan 44, 1000Brussels â€“ Belgium",2018/ORD/01 Human Resources,20519,2018,Human Resources,Operational Response Division
2018/290,ECRET,Belgium,Department of Federal Immigration (Dienst Vreemdelingenzaken),"Pachecolaan 44, 1000Brussels â€“ Belgium",2018/ECRet/01 FOA- R 2018,460511,2018,Flexible Operational Activities,European Centre for Returns
2018/362,PRU,Belgium,Federal Police,"Kroonlaan 145A, 1050Brussels",2018/PRU/07 Rapid Border Intervention Exercise 2018,10409,2018,Rapid Border Intervention Exercise 2018,Pooled Resources Unit
2017/3,RSU,Belgium,Department of Federal Immigration (Dienst Vreemdelingenzaken),"Antwerpsesteenweg 59B, 1000Brussels, Belgium",2017/RSU/01 JRO to Armenia & Georgia,27199,2017,Return Operations,Return Support Unit
2017/49,RSU,Belgium,Department of Federal Immigration (Dienst Vreemdelingenzaken),"Antwerpsesteenweg 59B, 1000Brussels, Belgium",2017/RSU/01 JRO to Pakistan,27144,2017,Return Operations,Return Support Unit
2017/162,SBS,Belgium,Federal Police,"Kroonlaan 145A, 1050 Brussels",2017/SBS/07 JO Poseidon 2017,9018,2017,Poseidon,Sea Border Sector
2017/171,ABS,Belgium,Federal Police,"Kroonlaan 145A, 1050 Brussels",2017/ABS/06 JO Alexis,9309,2017,Alexis,Air Border Sector
2017/184,RSU,Belgium,Department of Federal Immigration (Dienst Vreemdelingenzaken),"Antwerpsesteenweg 59B, 1000Brussels, Belgium",2017/RSU/01 CJRO to Albania,5179,2017,Return Operations,Return Support Unit
2017/187,RSU,Belgium,Department of Federal Immigration (Dienst Vreemdelingenzaken),"Antwerpsesteenweg 59B, 1000Brussels, Belgium",2017/RSU/01 JRO to Serbia,24822,2017,Return Operations,Return Support Unit
2017/238,RSU,Belgium,Department of Federal Immigration (Dienst Vreemdelingenzaken),"Antwerpsesteenweg 59B, 1000Brussels, Belgium",2017/RSU/01 JRO to Nigeria,283500,2017,Return Operations,Return Support Unit
2017/266,ABS,Belgium,Federal Police,"Kroonlaan 145A, 1050 Brussels",2017/ABS/03 Focal Points 2017 Air,9382,2017,Focal Points (Air),Air Border Sector
2017/305,RSU,Belgium,Department of Federal Immigration (Dienst Vreemdelingenzaken),"Antwerpsesteenweg 59B, 1000Brussels, Belgium",2017/RSU/01 ROs to Kosovo and Serbia,49220,2017,Return Operations,Return Support Unit
2017/331,SBS,Belgium,Federal Police,"Kroonlaan 145A, 1050 Brussels",2017/SBS/07 JO Poseidon 2017,17522,2017,Poseidon,Sea Border Sector
2017/361,RSU,Belgium,Department of Federal Immigration (Dienst Vreemdelingenzaken),"Antwerpsesteenweg 59B, 1000Brussels, Belgium",2017/RSU/01 CRO to Albania,206,2017,Return Operations,Return Support Unit
2017/387,RSU,Belgium,Department of Federal Immigration (Dienst Vreemdelingenzaken),"Antwerpsesteenweg 59B, 1000Brussels, Belgium",2017/RSU/01 RO to Nigeria & Ghana,324036,2017,Return Operations,Return Support Unit
2017/425,RSU,Belgium,Department of Federal Immigration (Dienst Vreemdelingenzaken),"Antwerpsesteenweg 59B, 1000Brussels, Belgium",2017/RSU/02 FOA-R 2017,8318,2017,Flexible Operational Activities,Return Support Unit
2017/441,LBS,Belgium,Federal Police,"Kroonlaan 145A, 1050 Brussels",2017/LBS/02 Focal Points,17358,2017,Focal Points (Land),Land Borders Sector
2017/442,RSU,Belgium,Department of Federal Immigration (Dienst Vreemdelingenzaken),"Antwerpsesteenweg 59B, 1000Brussels, Belgium",2017/RSU/01 RO to Pakistan and to Nigeria,13424,2017,Return Operations,Return Support Unit
2017/488,RSU,Belgium,Department of Federal Immigration (Dienst Vreemdelingenzaken),"Antwerpsesteenweg 59B, 1000Brussels, Belgium",2017/RSU/01 RO to Albania,3229,2017,Return Operations,Return Support Unit
2017/494,RSU,Belgium,Department of Federal Immigration (Dienst Vreemdelingenzaken),"Antwerpsesteenweg 59B, 1000Brussels, Belgium",2017/RSU/01 RO to Guinea and DR Congo,262920,2017,Return Operations,Return Support Unit
2017/542,RSU,Belgium,Department of Federal Immigration (Dienst Vreemdelingenzaken),"Antwerpsesteenweg 59B, 1000Brussels, Belgium",2017/RSU/01 RO to Pakistan,19598,2017,Return Operations,Return Support Unit
2017/556,RSU,Belgium,Department of Federal Immigration (Dienst Vreemdelingenzaken),"Antwerpsesteenweg 59B, 1000Brussels, Belgium",2017/RSU/01 CRO to Albania,252,2017,Return Operations,Return Support Unit
2017/584,LBS,Belgium,Federal Police,"Kroonlaan 145A, 1050 Brussels",2017/LBS/03 Coordination Points,9390,2017,Coordination Points,Land Borders Sector
2017/590,SBS,Belgium,Federal Police,"Kroonlaan 145A, 1050 Brussels",2017/SBS/05 JO Triton 2017,34253,2017,Triton,Sea Border Sector
2017/604,RSU,Belgium,Department of Federal Immigration (Dienst Vreemdelingenzaken),"Antwerpsesteenweg 59B, 1000Brussels, Belgium",2017/RSU/01 RO to Nigeria,6844,2017,Return Operations,Return Support Unit
2017/628,ABS,Belgium,Federal Police,"Kroonlaan 145A, 1050 Brussels",2017/ABS/03 Focal Points 2017 Air,7857,2017,Focal Points (Air),Air Border Sector
2017/716,RSU,Belgium,Department of Federal Immigration (Dienst Vreemdelingenzaken),"Antwerpsesteenweg 59B, 1000Brussels, Belgium",2017/RSU/01 RO to Albania,1837,2017,Return Operations,Return Support Unit
2017/772,SBS,Belgium,Federal Police,"Kroonlaan 145A, 1050 Brussels",2017/SBS/05 JO Triton 2017,9600,2017,Triton,Sea Border Sector
2017/782,SBS,Belgium,Federal Police,"Kroonlaan 145A, 1050 Brussels",2017/SBS/06 Focal Points Sea 2017,8342,2017,Focal Points (Sea),Sea Border Sector
2017/807,RSU,Belgium,Department of Federal Immigration (Dienst Vreemdelingenzaken),"Antwerpsesteenweg 59B, 1000Brussels, Belgium",2017/RSU/01 CRO to Albania,239,2017,Return Operations,Return Support Unit
2017/824,RSU,Belgium,Department of Federal Immigration (Dienst Vreemdelingenzaken),"Antwerpsesteenweg 59B, 1000Brussels, Belgium",2017/RSU/01 RO to Pakistan,421512,2017,Return Operations,Return Support Unit
2017/868,RSU,Belgium,Department of Federal Immigration (Dienst Vreemdelingenzaken),"Antwerpsesteenweg 59B, 1000Brussels, Belgium",2017/RSU/01 RO to Albania,262,2017,Return Operations,Return Support Unit
2017/888,RSU,Belgium,Department of Federal Immigration (Dienst Vreemdelingenzaken),"Antwerpsesteenweg 59B, 1000Brussels, Belgium",2017/RSU/01 JRO to Nigeria,21982,2017,Return Operations,Return Support Unit
2017/957,RSU,Belgium,Department of Federal Immigration (Dienst Vreemdelingenzaken),"Antwerpsesteenweg 59B, 1000Brussels, Belgium",2017/RSU/01 CRO to Albania,160,2017,Return Operations,Return Support Unit
2017/976,RSU,Belgium,Department of Federal Immigration (Dienst Vreemdelingenzaken),"Antwerpsesteenweg 59B, 1000Brussels, Belgium",2017/RSU/01 RO to Bosnia and Herzegovina,24610,2017,Return Operations,Return Support Unit
2017/998,SBS,Belgium,Federal Police,"Kroonlaan 145A, 1050 Brussels",2017/SBS/04 Minerva 2017,28727,2017,Minerva,Sea Border Sector
2017/1045,RSU,Belgium,Department of Federal Immigration (Dienst Vreemdelingenzaken),"Antwerpsesteenweg 59B, 1000Brussels, Belgium",2017/RSU/01 CRO to Albania and Pakistan,43694,2017,Return Operations,Return Support Unit
2017/1095,RSU,Belgium,Department of Federal Immigration (Dienst Vreemdelingenzaken),"Antwerpsesteenweg 59B, 1000Brussels, Belgium",2017/RSU/01 CRO to Albania,167,2017,Return Operations,Return Support Unit
2017/1114,ABS,Belgium,Federal Police,"Kroonlaan 145A, 1050 Brussels",2017/ABS/06 JO Alexis,8085,2017,Alexis,Air Border Sector
2017/1156,ABS,Belgium,Federal Police,"Kroonlaan 145A, 1050 Brussels",2017/ABS/11 Vega Children,9792,2017,VEGA Children,Air Border Sector
2017/1182,RSU,Belgium,Department of Federal Immigration (Dienst Vreemdelingenzaken),"Antwerpsesteenweg 59B, 1000Brussels, Belgium",2017/RSU/01 CRO to Albania,167,2017,Return Operations,Return Support Unit
2017/1184,RSU,Belgium,Department of Federal Immigration (Dienst Vreemdelingenzaken),"Antwerpsesteenweg 59B, 1000Brussels, Belgium",2017/RSU/01 JRO to Nigeria,17120,2017,Return Operations,Return Support Unit
2017/1201,ABS,Belgium,Federal Police,"Kroonlaan 145A, 1050 Brussels",2017/ABS/03 Focal Points 2017 Air,9146,2017,Focal Points (Air),Air Border Sector
2017/1210,RSU,Belgium,Department of Federal Immigration (Dienst Vreemdelingenzaken),"Antwerpsesteenweg 59B, 1000Brussels, Belgium",2017/RSU/01 CRO to Georgia,1128,2017,Return Operations,Return Support Unit
2017/1234,RSU,Belgium,Department of Federal Immigration (Dienst Vreemdelingenzaken),"Antwerpsesteenweg 59B, 1000Brussels, Belgium",2017/RSU/01 CRO to Albania,167,2017,Return Operations,Return Support Unit
2017/1270,SBS,Belgium,Federal Police,"Kroonlaan 145A, 1050 Brussels",2017/SBS/03 Indalo 2017,38389,2017,Indalo,Sea Border Sector
2017/1286,SBS,Belgium,Federal Police,"Kroonlaan 145A, 1050 Brussels",2017/SBS/05 JO Triton 2017,21032,2017,Triton,Sea Border Sector
2017/1301,LBS,Belgium,Federal Police,"Kroonlaan 145A, 1050 Brussels",2017/LBS/03 Coordination Points,7464,2017,Coordination Points,Land Borders Sector
2017/1309,RSU,Belgium,Department of Federal Immigration (Dienst Vreemdelingenzaken),"Antwerpsesteenweg 59B, 1000Brussels, Belgium",2017/RSU/01 RO to Pakistan,32744,2017,Return Operations,Return Support Unit
2017/1314,LBS,Belgium,Federal Police,"Kroonlaan 145A, 1050 Brussels",2017/LBS/02 Focal Points,8615,2017,Focal Points (Land),Land Borders Sector
2017/1336,RSU,Belgium,Department of Federal Immigration (Dienst Vreemdelingenzaken),"Antwerpsesteenweg 59B, 1000Brussels, Belgium",2017/RSU/01 CRO to Albania,1109,2017,Return Operations,Return Support Unit
2017/1370,RSU,Belgium,Department of Federal Immigration (Dienst Vreemdelingenzaken),"Antwerpsesteenweg 59B, 1000Brussels, Belgium",2017/RSU/01 RO to Pakistan and Kosovo,423528,2017,Return Operations,Return Support Unit
2017/1395,SBS,Belgium,Federal Police,"Kroonlaan 145A, 1050 Brussels",2017/SBS/05 JO Triton 2017,9960,2017,Triton,Sea Border Sector
2017/1417,RSU,Belgium,Department of Federal Immigration (Dienst Vreemdelingenzaken),"Antwerpsesteenweg 59B, 1000Brussels, Belgium",2017/RSU/01 RO to Ghana and DR Congo,440194,2017,Return Operations,Return Support Unit
2017/1547,ABS,Belgium,Federal Police,"Kroonlaan 145A, 1050 Brussels",2017/ABS/04 JO Focal Points 2017 Air Intermediate Managers,3284,2017,Focal Points (Air),Air Border Sector
2017/1552,ABS,Belgium,Federal Police,"Kroonlaan 145A, 1050 Brussels",2017/ABS/06 JO Alexis,7554,2017,Alexis,Air Border Sector
2017/1562,SBS,Belgium,Federal Police,"Kroonlaan 145A, 1050 Brussels",2017/SBS/05 JO Triton 2017,43262,2017,Triton,Sea Border Sector
2017/1577,RSU,Belgium,Department of Federal Immigration (Dienst Vreemdelingenzaken),"Antwerpsesteenweg 59B, 1000Brussels, Belgium",2017/RSU/01 RO to Azerbaijan,44675,2017,Return Operations,Return Support Unit
2017/1624,RSU,Belgium,Department of Federal Immigration (Dienst Vreemdelingenzaken),"Antwerpsesteenweg 59B, 1000Brussels, Belgium",2017/RSU/01 RO to Montenegro and Albania,26750,2017,Return Operations,Return Support Unit
2017/1647,RSU,Belgium,Department of Federal Immigration (Dienst Vreemdelingenzaken),"Antwerpsesteenweg 59B, 1000Brussels, Belgium","2017/RSU/01 RO to Albania, Pakistan",11845,2017,Return Operations,Return Support Unit
2017/1648,LBS,Belgium,Federal Police,"Kroonlaan 145A, 1050 Brussels",2017/LBS/02 Focal Points,8080,2017,Focal Points (Land),Land Borders Sector
2017/1710,RSU,Belgium,Department of Federal Immigration (Dienst Vreemdelingenzaken),"Antwerpsesteenweg 59B, 1000Brussels, Belgium","2017/RSU/01 RO to Guinea, DR Congo",440740,2017,Return Operations,Return Support Unit
2017/1744,RSU,Belgium,Department of Federal Immigration (Dienst Vreemdelingenzaken),"Antwerpsesteenweg 59B, 1000Brussels, Belgium",2017/RSU/01 CRO to Albania,415351,2017,Return Operations,Return Support Unit
2017/1768,RSU,Belgium,Department of Federal Immigration (Dienst Vreemdelingenzaken),"Antwerpsesteenweg 59B, 1000Brussels, Belgium",2017/RSU/01 RO to Nigeria,7293,2017,Return Operations,Return Support Unit
