grant_no,unit_sector,country,beneficiary,address,project,eur,year,project_clean,unit_sector_long
2021/109,FSC,Spain,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno, 110, 28003 Madrid, Spain",2021/FSC/01 Human resources and Light technical equipment,83412,2021,Technical Equipment & Human Resources,Frontex Situation Centre
2021/127,FDU,Spain,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno, 110, 28003 Madrid, Spain",2021/FDU/01/Heavy Technical Equipment,739695,2021,Technical Equipment,Field Deployment Unit
2021/133,FDU,Spain,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno, 110, 28003 Madrid, Spain",2021/FDU/01/Heavy Technical Equipment,68160,2021,Technical Equipment,Field Deployment Unit
2021/148,FDU,Spain,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno, 110, 28003 Madrid, Spain",2021/FDU/01/Heavy Technical Equipment,263038,2021,Technical Equipment,Field Deployment Unit
2021/150,FDU,Spain,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno, 110, 28003 Madrid, Spain",2021/FDU/01/Heavy Technical  Equipment,493086,2021,Technical Equipment,Field Deployment Unit
2021/165,TF Deploy,Spain,General Directorate for International Relations and Immigration,"Calle Amador de los RÃ­os no 8, 28071 Madrid, Spain","Support in the development of human resources to secure Member Statesâ€™ contributions to the standing corps, in relation to category 1 of the standing corps",266900.21,2021,Human Resources,Task Force Deployment Management
2021/196,TRU,Spain,National Police School,"Avenida Juan Carlos I, sn, 05004 Avila, Spain",Basic training in relation to category 1 of the standing corps,233159.43,2021,Trainings standing corps,Training Unit
2021/211,ECRET,Spain,Comisaría General de Extranjería y Fronteras,"C/ Guzman el Bueno, 110, 28003 Madrid, Spain",2021/ECRet/01,987965,2021,European Centre for Returns,European Centre for Returns
2021/212,FDU,Spain,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno, 110, 28003 Madrid, Spain",2021/FDU/01/Heavy Technical Equipment,924046,2021,Technical Equipment,Field Deployment Unit
2021/231,TRU,Spain,National Police School,"Avenida Juan Carlos I, sn, 05004 Avila, Spain",Basic training in relation to category 1 of the standing corps,3677600,2021,Trainings standing corps,Training Unit
2021/254,DMD,Spain,General Directorate for International Relations and Immigration,"Directorate General for International Relations andMigration â€“ Ministry of Interior, calle Amador de los RÃ­osno 8, postal code 28071 Madrid â€“ Spain","Support in the development of human resources to secure Member Statesâ€™ contributions to the standing corps, in relation to category 2 of the standing corps",1161800.93,2021,Human Resources,Deployment Management Division
2021/305,DMD,Spain,General Directorate for International Relations and Immigration,"Directorate General for International Relations andMigration â€“ Ministry of Interior, calle Amador de los RÃ­osno 8, postal code 28071 Madrid â€“ Spain","Support in the development of human resources to secure Member Statesâ€™ contributions to the standing corps, in relation to category 3 of the standing corps",755170.6,2021,Human Resources,Deployment Management Division
2021/335,FOU,Spain,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno, 110, 28003 Madrid, Spain",2021/FDU/01/Heavy Technical Equipment Indalo,409983,2021,Technical Equipment,Field Operations Unit
2021/354,ECRET,Spain,Comisaría General de Extranjería y Fronteras,"C/ General PardiÃ±as 90 bis, 28006, Madrid, Spain",2021/ECRet/01,785935,2021,European Centre for Returns,European Centre for Returns
2021/430,FOU,Spain,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno, 110, 28003 Madrid, Spain",2021/FDU/01/Heavy Technical Equipment,308293,2021,Technical Equipment,Field Operations Unit
2021/440,FOU,Spain,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno, 110, 28003 Madrid, Spain",2021/FDU/01/Heavy Technical Equipment,807538.65,2021,Technical Equipment,Field Operations Unit
2020/25,ECRET,Spain,Comisaría General de Extranjería y Fronteras,"C/ General PardiÃ±as 90 bis, 28006, Madrid",2020/ECRET/01 Return Support,387826.22,2020,European Centre for Returns,European Centre for Returns
2020/35,FDU,Spain,Comisaría General de Extranjería y Fronteras,"C/ General PardiÃ±as 90 bis, 28006, Madrid",2020/FDU/01/Human Resources/Light Technical Technical Equipment,834318,2020,Technical Equipment & Human Resources,Field Deployment Unit
2020/36,FDU,Spain,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno, 110, 28003 Madrid, Spain",2020/FDU/01/Human Resources/Light Technical Technical Equipment,720000,2020,Technical Equipment & Human Resources,Field Deployment Unit
2020/37,FDU,Spain,Comisaría General de Extranjería y Fronteras,"C/ General PardiÃ±as 90 bis, 28006, Madrid",2020/FDU/01/Human Resources/Light Technical Technical Equipment,125444,2020,Technical Equipment & Human Resources,Field Deployment Unit
2020/51,FDU,Spain,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno, 110, 28003 Madrid, Spain",2020/FDU/01/Heavy Technical Equipment,180850,2020,Technical Equipment,Field Deployment Unit
2020/69,FSC,Spain,Comisaría General de Extranjería y Fronteras,"C/ General PardiÃ±as 90 bis, 28006, Madrid",2020/FSC/GA FSC FIMO Deployment,64372,2020,FIMO Deployment,Frontex Situation Centre
2020/102,FDU,Spain,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno, 110, 28003 Madrid, Spain",2020/FDU/01/Human Resources/Light Technical Equipment,535629,2020,Technical Equipment & Human Resources,Field Deployment Unit
2020/106,FDU,Spain,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno, 110, 28003 Madrid, Spain",2020/FDU/01/Heavy Technical Equipment,399982,2020,Technical Equipment,Field Deployment Unit
2020/118,FSC,Spain,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno, 110, 28003 Madrid, Spain",2020/FSC/GA FSC FIMO Deployment,91194,2020,FIMO Deployment,Frontex Situation Centre
2020/144,FDU,Spain,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno, 110, 28003 Madrid, Spain",2020/FDU/01/Human Resources/Heavy Technical Technical Equipment,63283.16,2020,Technical Equipment & Human Resources,Field Deployment Unit
2020/154,FDU,Spain,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno, 110, 28003 Madrid, Spain",2020/FDU/01/Human Resources/Heavy Technical Equipment,1120340.12,2020,Technical Equipment & Human Resources,Field Deployment Unit
2020/190,FDU,Spain,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno, 110, 28003 Madrid, Spain",2020/FDU/01/Heavy Technical Equipment,1009844,2020,Technical Equipment,Field Deployment Unit
2020/208,FDU,Spain,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno, 110, 28003 Madrid, Spain",2020/FDU/01/Human Resources/Heavy Technical Technical Equipment,423212,2020,Technical Equipment & Human Resources,Field Deployment Unit
2020/226,FDU,Spain,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno, 110, 28003 Madrid, Spain",2020/FDU/01/Human Resources/Heavy Technical Technical Equipment,70682,2020,Technical Equipment & Human Resources,Field Deployment Unit
2020/238,FDU,Spain,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno, 110, 28003 Madrid, Spain",2020/FDU/01/Human Resources/Heavy Technical Technical Equipment,86190,2020,Technical Equipment & Human Resources,Field Deployment Unit
2020/261,TRU,Spain,National Police School,"Place of establishment: Avenida Juan Carlos I, sn, 05004 Avila,Spain. Official address: Plaza de Carabanchel 5, 28025 Madrid,Spain.",2020/CFP/TRU/01,1235213,2020,2020/CFP/TRU/01,Training Unit
2020/268,ECRET,Spain,Comisaría General de Extranjería y Fronteras,"C/ General PardiÃ±as 90 bis, 28006, Madrid",2020/ECRet/01,618878.96,2020,European Centre for Returns,European Centre for Returns
2020/301,FDU,Spain,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno, 110, 28003 Madrid, Spain",2020/FDU/01/Human Resources/Heavy Technical Technical Equipment,489627,2020,Technical Equipment & Human Resources,Field Deployment Unit
2020/316,FDU,Spain,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno, 110, 28003 Madrid, Spain",2020/FDU/01/Human Resources/Heavy Technical Technical Equipment,97355,2020,Technical Equipment & Human Resources,Field Deployment Unit
2020/328,FDU,Spain,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno, 110, 28003 Madrid, Spain",2020/FDU/01/Human Resources/Heavy Technical Equipment,165047,2020,Technical Equipment & Human Resources,Field Deployment Unit
2020/329,TF Deploy,Spain,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno, 110, 28003 Madrid, Spain",Financial Support Cat.2,1121881,2020,Support Cat.2,Task Force Deployment Management
2020/335,RIU,Spain,National Police School,"General PardiÃ±as 90 BIS 28006 Madrid, Spain",2020/RIU/04/ENTRY-EXIT-SYSTEM,104590.8,2020,2020/RIU/04/ENTRY-EXIT-SYSTEM,Research and Innovation Unit
2019/27,ECRET,Spain,Comisaría General de Extranjería y Fronteras,"C/ General PardiÃ±as 90 bis, 28006, Madrid",2019/ECRet/01-FOA-R 2019 including return and pre- return related activities,982462,2019,FOA,European Centre for Returns
2019/28,FDU,Spain,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno, 110, 28003 Madrid, Spain",2019/FDU/01 Technical Equipment,1352865,2019,Technical Equipment,Field Deployment Unit
2019/29,FDU,Spain,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno, 110, 28003 Madrid, Spain",2019/FDU/01 Human Resources,770772,2019,Human Resources,Field Deployment Unit
2019/37,FDU,Spain,Comisaría General de Extranjería y Fronteras,"C/ General PardiÃ±as 90 bis, 28006, Madrid",2019/FDU/01 Human Resources,840000,2019,Human Resources,Field Deployment Unit
2019/49,FDU,Spain,Comisaría General de Extranjería y Fronteras,"C/ General PardiÃ±as 90 bis, 28006, Madrid",2019/FDU/01 Human Resources,195567,2019,Human Resources,Field Deployment Unit
2019/55,FSC,Spain,Comisaría General de Extranjería y Fronteras,"C/ General PardiÃ±as 90 bis, 28006, Madrid",2019/FSC/GA FSC FIMO Deployment,68381,2019,FIMO Deployment,Frontex Situation Centre
2019/66,FDU,Spain,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno, 110, 28003 Madrid, Spain",2019/FDU/01 Human Resources,95720,2019,Human Resources,Field Deployment Unit
2019/79,FSC,Spain,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno, 110, 28003 Madrid, Spain",2019/FSC/GA FSC FIMO Deployment,76962,2019,FIMO Deployment,Frontex Situation Centre
2019/148,ECRET,Spain,Comisaría General de Extranjería y Fronteras,"C/ General PardiÃ±as 90 bis, 28006, Madrid",2019/ECRet/01-FOA-R 2019 including return and pre- return related activities,1281443,2019,FOA,European Centre for Returns
2019/173,FDU,Spain,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno, 110, 28003 Madrid, Spain",2019/FDU/01 Technical Equipment,2349057.06,2019,Technical Equipment,Field Deployment Unit
2019/247,ECRET,Spain,Comisaría General de Extranjería y Fronteras,"C/ General PardiÃ±as 90 bis, 28006, Madrid",2019/ECRet/01-FOA-R 2019 including return and pre- return related activities,771312,2019,FOA,European Centre for Returns
2019/250,FDU,Spain,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno, 110, 28003 Madrid, Spain",2019/FDU/01 Technical Equipment,564217,2019,Technical Equipment,Field Deployment Unit
2019/338,ECRET,Spain,Comisaría General de Extranjería y Fronteras,"C/ General PardiÃ±as 90 bis, 28006, Madrid",2019/ECRet/01-FOA-R 2019 including return and pre- return related activities,863987,2019,FOA,European Centre for Returns
2019/342,FDU,Spain,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno, 110, 28003 Madrid, Spain",2019/FDU/01 Technical Equipment,832176,2019,Technical Equipment,Field Deployment Unit
2018/17,ORD,Spain,Comisaría General de Extranjería y Fronteras,"C/ General PardiÃ±as 90bis, 28006, Madrid",2018/ORD/01 Human Resources,138000,2018,Human Resources,Operational Response Division
2018/39,FSC,Spain,Comisaría General de Extranjería y Fronteras,"C/ General PardiÃ±as 90bis, 28006, Madrid",2018/FSC/GA FSC FIMO Deployment,70349,2018,FIMO Deployment,Frontex Situation Centre
2018/40,FSC,Spain,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno,110, 28003 Madrid,Spain",2018/FSC/GA FSC FIMO Deployment,79335,2018,FIMO Deployment,Frontex Situation Centre
2018/83,ORD,Spain,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno,110, 28003 Madrid,Spain",2018/ORD/01 Human Resources,1060000,2018,Human Resources,Operational Response Division
2018/84,ORD,Spain,Comisaría General de Extranjería y Fronteras,"C/ General PardiÃ±as 90bis, 28006, Madrid",2018/ORD/01 Human Resources,890000,2018,Human Resources,Operational Response Division
2018/85,ORD,Spain,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno,110, 28003 Madrid,Spain",2018/ORD/01 Technical Equipment,389749,2018,Technical Equipment,Operational Response Division
2018/89,RSU,Spain,Comisaría General de Extranjería y Fronteras,"C/ General PardiÃ±as 90bis, 28006, Madrid",2018/RSU/01 RO,1490922,2018,Return Operations,Return Support Unit
2018/108,ORD,Spain,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno,110, 28003 Madrid,Spain",2018/ORD/01 Technical Equipment,618931,2018,Technical Equipment,Operational Response Division
2018/153,ORD,Spain,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno,110, 28003 Madrid,Spain",2018/ORD/01 Technical Equipment,549195,2018,Technical Equipment,Operational Response Division
2018/202,ECRET,Spain,Comisaría General de Extranjería y Fronteras,"C/ General PardiÃ±as 90bis, 28006, Madrid",2017/RSU/01,1229481,2018,2017/RSU/01,European Centre for Returns
2018/204,ORD,Spain,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno,110, 28003 Madrid,Spain",2018/ORD/01 Technical Equipment,1420547,2018,Technical Equipment,Operational Response Division
2018/215,ORD,Spain,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno,110, 28003 Madrid,Spain",2018/ORD/01 Human Resources,79574,2018,Human Resources,Operational Response Division
2018/257,ORD,Spain,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno,110, 28003 Madrid,Spain",2018/ORD/01 Technical Equipment,592601,2018,Technical Equipment,Operational Response Division
2018/264,ECRET,Spain,Comisaría General de Extranjería y Fronteras,"C/ General PardiÃ±as 90bis, 28006, Madrid","2018/ECRet/01-FOA- R 2018 including Return Operations, Return Specialist, Identification Missions",1095722,2018,FOA,European Centre for Returns
2018/291,ORD,Spain,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno,110, 28003 Madrid,Spain",2018/ORD/01 Technical Equipment,77191,2018,Technical Equipment,Operational Response Division
2018/302,ORD,Spain,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno,110, 28003 Madrid,Spain",2018/ORD/01 Technical Equipment,792355,2018,Technical Equipment,Operational Response Division
2018/312,ORD,Spain,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno,110, 28003 Madrid,Spain",2018/ORD/01 Technical Equipment,249223,2018,Technical Equipment,Operational Response Division
2018/332,ORD,Spain,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno,110, 28003 Madrid,Spain",2018/ORD/01 Human Resources,145000,2018,Human Resources,Operational Response Division
2018/353,ORD,Spain,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno,110, 28003 Madrid,Spain",2018/ORD/01 Technical Equipment,1714720,2018,Technical Equipment,Operational Response Division
2017/51,FSC,Spain,Comisaría General de Extranjería y Fronteras,"C/ General Pardinas 90, 28006Madrid, Spain",2017/FSC/01 FSC Support Officer Deployment,14635,2017,FSC Support Officer Deployment,Frontex Situation Centre
2017/57,FSC,Spain,Comisaría General de Extranjería y Fronteras,"C/ General Pardinas 90, 28006Madrid, Spain",2017/FSC/02 FSC Support Officer Deployment,10224,2017,FSC Support Officer Deployment,Frontex Situation Centre
2017/68,SBS,Spain,Comisaría General de Extranjería y Fronteras,"C/ General Pardinas 90, 28006Madrid, Spain",2017/SBS/05 JO Triton 2017,63629,2017,Triton,Sea Border Sector
2017/94,SBS,Spain,Comisaría General de Extranjería y Fronteras,"C/ General Pardinas 90, 28006Madrid, Spain",2017/SBS/07 JO Poseidon 2017,13399,2017,Poseidon,Sea Border Sector
2017/98,LBS,Spain,Comisaría General de Extranjería y Fronteras,"C/ General Pardinas 90, 28006Madrid, Spain",2017/LBS/02 Focal Points,20653,2017,Focal Points,Land Borders Sector
2017/104,LBS,Spain,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno, 110, 28003Madrid, Spain",2017/LBS/01 FOA,123325,2017,FOA,Land Borders Sector
2017/105,LBS,Spain,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno, 110, 28003Madrid, Spain",2017/LBS/01 FOA,5355,2017,FOA,Land Borders Sector
2017/106,LBS,Spain,Comisaría General de Extranjería y Fronteras,"C/ General Pardinas 90, 28006Madrid, Spain",2017/LBS/01 FOA,13622,2017,FOA,Land Borders Sector
2017/158,ABS,Spain,Comisaría General de Extranjería y Fronteras,"C/ General Pardinas 90, 28006Madrid, Spain",2017/ABS/03 Focal Points 2017 Air,21289,2017,Focal Points,Air Border Sector
2017/164,RSU,Spain,Comisaría General de Extranjería y Fronteras,"C/ General Pardinas 90, 28006Madrid, Spain",2017/RSU/01 JRO to Albania and Georgia,220500,2017,Return Operations,Return Support Unit
2017/200,ABS,Spain,Comisaría General de Extranjería y Fronteras,"C/ General Pardinas 90, 28006Madrid, Spain",2017/ABS/06 JO Alexis,17484,2017,Alexis,Air Border Sector
2017/208,LBS,Spain,Comisaría General de Extranjería y Fronteras,"C/ General Pardinas 90, 28006Madrid, Spain",2017/LBS/01 FOA,15154,2017,FOA,Land Borders Sector
2017/229,LBS,Spain,Comisaría General de Extranjería y Fronteras,"C/ General Pardinas 90, 28006Madrid, Spain",2017/LBS/02 Focal Points,6811,2017,Focal Points,Land Borders Sector
2017/253,LBS,Spain,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno, 110, 28003Madrid, Spain",2017/LBS/01 FOA,10124,2017,FOA,Land Borders Sector
2017/256,SBS,Spain,Comisaría General de Extranjería y Fronteras,"C/ General Pardinas 90, 28006Madrid, Spain",2017/SBS/05 JO Triton 2017,101638,2017,Triton,Sea Border Sector
2017/296,LBS,Spain,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno, 110, 28003Madrid, Spain",2017/LBS/01 FOA,54861,2017,FOA,Land Borders Sector
2017/318,RSU,Spain,Comisaría General de Extranjería y Fronteras,"C/ General Pardinas 90, 28006Madrid, Spain",2017/RSU/01 JRO to Albania,53500,2017,Return Operations,Return Support Unit
2017/334,RSU,Spain,Comisaría General de Extranjería y Fronteras,"C/ General Pardinas 90, 28006Madrid, Spain",2017/RSU/01 RO to Colombia and Peru,552904,2017,Return Operations,Return Support Unit
2017/340,LBS,Spain,Comisaría General de Extranjería y Fronteras,"C/ General Pardinas 90, 28006Madrid, Spain",2017/LBS/02 Focal Points,21678,2017,Focal Points,Land Borders Sector
2017/346,SBS,Spain,Comisaría General de Extranjería y Fronteras,"C/ General Pardinas 90, 28006Madrid, Spain",2017/SBS/07 JO Poseidon 2017,36709,2017,Poseidon,Sea Border Sector
2017/394,FSC,Spain,Comisaría General de Extranjería y Fronteras,"C/ General Pardinas 90, 28006Madrid, Spain",2017/FSC/02 FSC Support Officer Deployment,23003,2017,FSC Support Officer Deployment,Frontex Situation Centre
2017/412,FSC,Spain,Comisaría General de Extranjería y Fronteras,"C/ General Pardinas 90, 28006Madrid, Spain",2017/FSC/01 FSC Support Officer Deployment,29698,2017,FSC Support Officer Deployment,Frontex Situation Centre
2017/452,FSC,Spain,Comisaría General de Extranjería y Fronteras,"C/ General Pardinas 90, 28006Madrid, Spain",2017/FSC/02 FSC Support Officer Deployment,23320,2017,FSC Support Officer Deployment,Frontex Situation Centre
2017/468,SBS,Spain,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno, 110, 28003Madrid, Spain",2017/SBS/05 JO Triton 2017,420585,2017,Triton,Sea Border Sector
2017/497,LBS,Spain,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno, 110, 28003Madrid, Spain",2017/LBS/01 FOA,5304,2017,FOA,Land Borders Sector
2017/502,LBS,Spain,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno, 110, 28003Madrid, Spain",2017/LBS/01 FOA,149137,2017,FOA,Land Borders Sector
2017/537,LBS,Spain,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno, 110, 28003Madrid, Spain",2017/LBS/02 Focal Points,52454,2017,Focal Points,Land Borders Sector
2017/555,LBS,Spain,Comisaría General de Extranjería y Fronteras,"C/ General Pardinas 90, 28006Madrid, Spain",2017/LBS/01 FOA,13621,2017,FOA,Land Borders Sector
2017/568,LBS,Spain,Comisaría General de Extranjería y Fronteras,"C/ General Pardinas 90, 28006Madrid, Spain",2017/LBS/02 Focal Points,28489,2017,Focal Points,Land Borders Sector
2017/570,ABS,Spain,Comisaría General de Extranjería y Fronteras,"C/ General Pardinas 90, 28006Madrid, Spain",2017/ABS/06 JO Alexis,21152,2017,Alexis,Air Border Sector
2017/589,SBS,Spain,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno, 110, 28003Madrid, Spain",2017/SBS/05 JO Triton 2017,40317,2017,Triton,Sea Border Sector
2017/601,SBS,Spain,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno, 110, 28003Madrid, Spain",2017/SBS/05 JO Triton 2017,264004,2017,Triton,Sea Border Sector
2017/606,RSU,Spain,Comisaría General de Extranjería y Fronteras,"C/ General Pardinas 90, 28006Madrid, Spain",2017/RSU/01 RO to Nigeria,835,2017,Return Operations,Return Support Unit
2017/636,SBS,Spain,Comisaría General de Extranjería y Fronteras,"C/ General Pardinas 90, 28006Madrid, Spain",2017/SBS/03 Indalo 2017,172153,2017,Indalo,Sea Border Sector
2017/643,SBS,Spain,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno, 110, 28003Madrid, Spain",2017/SBS/03 Indalo 2017,766539,2017,Indalo,Sea Border Sector
2017/649,FSC,Spain,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno, 110, 28003Madrid, Spain",2017/FSC/02 FSC Support Officer Deployment,22496,2017,FSC Support Officer Deployment,Frontex Situation Centre
2017/659,SBS,Spain,Comisaría General de Extranjería y Fronteras,"C/ General Pardinas 90, 28006Madrid, Spain",2017/SBS/07 JO Poseidon 2017,40198,2017,Poseidon,Sea Border Sector
2017/686,RSU,Spain,Comisaría General de Extranjería y Fronteras,"C/ General Pardinas 90, 28006Madrid, Spain",2017/RSU/01 ROs to Albania and Georgia,220500,2017,Return Operations,Return Support Unit
2017/701,SBS,Spain,Comisaría General de Extranjería y Fronteras,"C/ General Pardinas 90, 28006Madrid, Spain",2017/SBS/06 Focal Points Sea 2017,4451,2017,Focal Points,Sea Border Sector
2017/708,LBS,Spain,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno, 110, 28003Madrid, Spain",2017/LBS/01 FOA,7664,2017,FOA,Land Borders Sector
2017/728,ABS,Spain,Comisaría General de Extranjería y Fronteras,"C/ General Pardinas 90, 28006Madrid, Spain",2017/ABS/11 Vega Children,33519,2017,VEGA Children,Air Border Sector
2017/743,TRU,Spain,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno, 110, 28003Madrid, Spain",2017/TRU/E3 COASTEX17,29215,2017,COASTEX17,Training Unit
2017/753,SBS,Spain,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno, 110, 28003Madrid, Spain",2017/SBS/05 JO Triton 2017,766706,2017,Triton,Sea Border Sector
2017/755,SBS,Spain,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno, 110, 28003Madrid, Spain",2017/SBS/05 JO Triton 2017,1045327,2017,Triton,Sea Border Sector
2017/809,FSC,Spain,Comisaría General de Extranjería y Fronteras,"C/ General Pardinas 90, 28006Madrid, Spain",2017/FSC/01 FSC Support Officer Deployment,30126,2017,FSC Support Officer Deployment,Frontex Situation Centre
2017/845,ABS,Spain,Comisaría General de Extranjería y Fronteras,"C/ General Pardinas 90, 28006Madrid, Spain",2017/ABS/03 Focal Points 2017 Air,9339,2017,Focal Points,Air Border Sector
2017/850,RSU,Spain,Comisaría General de Extranjería y Fronteras,"C/ General Pardinas 90, 28006Madrid, Spain",2017/RSU/01 JRO to Colombia&Dominican Republic,545694,2017,Return Operations,Return Support Unit
2017/911,RSU,Spain,Comisaría General de Extranjería y Fronteras,"C/ General Pardinas 90, 28006Madrid, Spain",2017/RSU/01 RO to Nigeria,321,2017,Return Operations,Return Support Unit
2017/914,LBS,Spain,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno, 110, 28003Madrid, Spain",2017/LBS/03 Coordination Points,30702,2017,Coordination Points,Land Borders Sector
2017/980,LBS,Spain,Comisaría General de Extranjería y Fronteras,"C/ General Pardinas 90, 28006Madrid, Spain",2017/LBS/02 Focal Points,17359,2017,Focal Points,Land Borders Sector
2017/985,SBS,Spain,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno, 110, 28003Madrid, Spain",2017/SBS/05 JO Triton 2017,27071,2017,Triton,Sea Border Sector
2017/1017,SBS,Spain,Comisaría General de Extranjería y Fronteras,"C/ General Pardinas 90, 28006Madrid, Spain",2017/SBS/04 Minerva 2017,212169,2017,Minerva,Sea Border Sector
2017/1021,LBS,Spain,Comisaría General de Extranjería y Fronteras,"C/ General Pardinas 90, 28006Madrid, Spain",2017/LBS/02 Focal Points,6811,2017,Focal Points,Land Borders Sector
2017/1031,SBS,Spain,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno, 110, 28003Madrid, Spain",2017/SBS/04 Minerva 2017,64352,2017,Minerva,Sea Border Sector
2017/1033,LBS,Spain,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno, 110, 28003Madrid, Spain",2017/LBS/01 FOA,26681,2017,FOA,Land Borders Sector
2017/1047,RSU,Spain,Comisaría General de Extranjería y Fronteras,"C/ General Pardinas 90, 28006Madrid, Spain",2017/RSU/01 RO to Albania,5618,2017,Return Operations,Return Support Unit
2017/1048,RSU,Spain,Comisaría General de Extranjería y Fronteras,"C/ General Pardinas 90, 28006Madrid, Spain",2017/RSU/02 RI FOA-R 2017,7437,2017,FOA,Return Support Unit
2017/1051,LBS,Spain,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno, 110, 28003Madrid, Spain",2017/LBS/01 FOA,128872,2017,FOA,Land Borders Sector
2017/1078,RSU,Spain,Comisaría General de Extranjería y Fronteras,"C/ General Pardinas 90, 28006Madrid, Spain",2017/RSU/01 RO to Guinea,178500,2017,Return Operations,Return Support Unit
2017/1086,LBS,Spain,Comisaría General de Extranjería y Fronteras,"C/ General Pardinas 90, 28006Madrid, Spain",2017/LBS/02 Focal Points,10839,2017,Focal Points,Land Borders Sector
2017/1089,LBS,Spain,Comisaría General de Extranjería y Fronteras,"C/ General Pardinas 90, 28006Madrid, Spain",2017/LBS/01 FOA,14592,2017,FOA,Land Borders Sector
2017/1102,SBS,Spain,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno, 110, 28003Madrid, Spain",2017/SBS/02 Hera,613185,2017,Hera,Sea Border Sector
2017/1108,SBS,Spain,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno, 110, 28003Madrid, Spain",2017/SBS/03 Indalo 2017,683475,2017,Indalo,Sea Border Sector
2017/1110,ABS,Spain,Comisaría General de Extranjería y Fronteras,"C/ General Pardinas 90, 28006Madrid, Spain",2017/ABS/06 JO Alexis,7233,2017,Alexis,Air Border Sector
2017/1142,SBS,Spain,Comisaría General de Extranjería y Fronteras,"C/ General Pardinas 90, 28006Madrid, Spain",2017/SBS/02 Hera,35492,2017,Hera,Sea Border Sector
