grant_no,unit_sector,beneficiary,address,project,eur,year,country,project_clean,unit_sector_long
2022/115,FOU,Guardia Civil,"C/ Guzman el Bueno, 110, 28003 Madrid, Spain",2022/FOU/01/Heavy Technical Equipment,69977,2022,Spain,Technical Equipment,Field Operations Unit
2022/119,FOU,State Border Guard,"Republic of Latvia, Rudolfa str. 5, LV-1012, Riga",2022/FOU/01/Heavy Technical Equipment,307118,2022,Latvia,Technical Equipment,Field Operations Unit
2022/123,FOU,Guarda Nacional Republicana,"Largo do Carmo, 1200-092 Lisboa, Portugal",2022/FOU/01/Heavy Technical Equipment,1405010,2022,Portugal,Technical Equipment,Field Operations Unit
2022/128,FOU,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2022/FOU/01/Heavy Technical Equipment,1259606,2022,Italy,Technical Equipment,Field Operations Unit
2022/130,FOU,Direction Generale des Douanes et Droits Indirects,"11, rue des Deux communes 93558 Montreuil Cedex France",2022/FOU/01/Heavy Technical Equipment,555347,2022,France,Technical Equipment,Field Operations Unit
2022/131,FOU,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2022/FOU/01/Heavy Technical Equipment,536268,2022,Italy,Technical Equipment,Field Operations Unit
2022/132,FOU,Federal Border Police Headquarters,"Heinrich-Mann-Allee 103, Haus 44, 14473 Potsdam, Germany",2022/FOU/01/Heavy Technical Equipment,424823,2022,Germany,Technical Equipment,Field Operations Unit
2022/133,FOU,State Border Guard Service Lithuania,"SAVANORIŲ PR. 2, Vilnius LT-03116, Lithuania",2022/FOU/01/Heavy Technical Equipment,429480,2022,Lithuania,Technical Equipment,Field Operations Unit
2022/135,FOU,Police and Border Guard Board,"Pärnu mnt 139, 15060 Tallinn, Estonia",2022/FOU/01/Heavy Technical Equipment,38569,2022,Estonia,Technical Equipment,Field Operations Unit
2022/136,FOU,Defence Command,"Holmens Kanal 9             
DK-1060 Copenhagen K, Denmark",2022/FOU/01/Heavy Technical Equipment,1068924,2022,Denmark,Technical Equipment,Field Operations Unit
2022/137,FOU,State Border Guard Service Lithuania,"SAVANORIŲ PR. 2, Vilnius LT-03116, Lithuania",2022/FOU/01/Heavy Technical Equipment,580234,2022,Lithuania,Technical Equipment,Field Operations Unit
2022/138,FOU,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2022/FOU/01/Heavy Technical Equipment,1137384,2022,Italy,Technical Equipment,Field Operations Unit
2022/144,FOU,Guarda Nacional Republicana,"Largo do Carmo, 1200-092 Lisboa, Portugal",2022/FOU/01/Heavy Technical Equipment,368271,2022,Portugal,Technical Equipment,Field Operations Unit
2022/154,FOU,Guardia Civil,"C/ Guzman el Bueno, 110, 28003 Madrid, Spain",2022/FOU/01/Heavy Technical Equipment,357600,2022,Spain,Technical Equipment,Field Operations Unit
2022/157,FOU,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2022/FOU/01/Heavy Technical Equipment,423445,2022,Italy,Technical Equipment,Field Operations Unit
2022/175,FOU,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2022/FOU/01/Heavy Technical Equipment,321469,2022,Italy,Technical Equipment,Field Operations Unit
2022/176,FOU,Police Force,"Pribinova 2, 812 72 Bratislava, Slovak Republic",2022/FOU/01/Heavy Technical Equipment,99432,2022,Slovakia,Technical Equipment,Field Operations Unit
2022/177,FOU,State Border Guard Service Lithuania,"SAVANORIŲ PR. 2, Vilnius LT-03116, Lithuania",2022/FOU/01/Heavy Technical Equipment,678446,2022,Lithuania,Technical Equipment,Field Operations Unit
2022/178,FOU,Hellenic Coast Guard,"Akti Vassiliadi, Gate E1-E2, 18510 Piraeus, Greece",2022/FOU/01/Heavy Technical Equipment,2502288,2022,Greece,Technical Equipment,Field Operations Unit
2022/179,FOU,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2022/FOU/01/Heavy Technical Equipment,841079,2022,Italy,Technical Equipment,Field Operations Unit
2022/182,FOU,State Border Guard,"Republic of Latvia, Rudolfa str. 5, LV-1012, Riga",2022/FOU/01/Heavy Technical Equipment,410513,2022,Latvia,Technical Equipment,Field Operations Unit
2022/196,FOU,Defence Command,"Holmens Kanal 9             
DK-1060 Copenhagen K, Denmark",2022/FOU/01/Heavy Technical Equipment,475120,2022,Denmark,Technical Equipment,Field Operations Unit
2022/213,FOU,Portugese Navy,"
Rua do Arsenal
1149-001 Lisboa
Portugal
",2022/FOU/01/Heavy Technical Equipment,233031,2022,Portugal,Technical Equipment,Field Operations Unit
2022/214,FOU,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2022/FOU/01/Heavy Technical Equipment,174739,2022,Italy,Technical Equipment,Field Operations Unit
2022/215,FOU,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2022/FOU/01/Heavy Technical Equipment,210290,2022,Italy,Technical Equipment,Field Operations Unit
2022/220,FOU,State Border Guard,"Republic of Latvia, Rudolfa str. 5, LV-1012, Riga",2022/FOU/01/Heavy Technical Equipment,1629612,2022,Latvia,Technical Equipment,Field Operations Unit
2022/221,FOU,Ministry of Internal Security,"4, Place de l'Europe
L-1499 Luxembourg
",2022/FOU/01/Heavy Technical Equipment,1415165,2022,Luxembourg,Technical Equipment,Field Operations Unit
2022/222,FOU,Guardia Civil,"C/ Guzman el Bueno, 110, 28003 Madrid, Spain",2022/FOU/01/Heavy Technical Equipment,583924,2022,Spain,Technical Equipment,Field Operations Unit
2022/224,FOU,Maritime Police,"Praca do Comercio, 1100-148 Lisboa, Portugal",2022/FOU/01/Heavy Technical Equipment,322991,2022,Portugal,Technical Equipment,Field Operations Unit
2022/235,FOU,Federal Border Police Headquarters,"Heinrich-Mann-Allee 103, Haus 44, 14473 Potsdam, Germany",2022/FOU/01/Heavy Technical Equipment,409963,2022,Germany,Technical Equipment,Field Operations Unit
2022/236,FOU,Royal Marechaussee,"P.O. Box 90615
2509 LP The Hague, The Netherlands",2022/FOU/01/Heavy Technical Equipment,129519,2022,Netherlands,Technical Equipment,Field Operations Unit
2022/254,FOU,Guardia Civil,"C/ Guzman el Bueno, 110, 28003 Madrid, Spain",2022/FOU/01/Heavy Technical Equipment,363926,2022,Spain,Technical Equipment,Field Operations Unit
2022/269,FOU,State Border Guard,"Republic of Latvia, Rudolfa str. 5, LV-1012, Riga",2022/FOU/01/Heavy Technical Equipment,549380,2022,Latvia,Technical Equipment,Field Operations Unit
2022/271,FOU,Romanian Border Police / Coast Guard,"3, Zmeurei Avenue, Constanta, 900439, Romania",2022/FOU/01/Heavy Technical Equipment,1266756,2022,Romania,Technical Equipment,Field Operations Unit
2022/272,FOU,Defence Command,"Holmens Kanal 9             
DK-1060 Copenhagen K, Denmark",2022/FOU/01/Heavy Technical Equipment,1014556,2022,Denmark,Technical Equipment,Field Operations Unit
2022/275,FOU,Defence Command,"Holmens Kanal 9             
DK-1060 Copenhagen K, Denmark",2022/FOU/01/Heavy Technical Equipment,403555,2022,Denmark,Technical Equipment,Field Operations Unit
2022/278,FOU,Guardia Civil,"C/ Guzman el Bueno, 110, 28003 Madrid, Spain",2022/FOU/01/Heavy Technical Equipment,132074,2022,Spain,Technical Equipment,Field Operations Unit
2022/279,FOU,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2022/FOU/01/Heavy Technical Equipment,326518,2022,Italy,Technical Equipment,Field Operations Unit
2022/280,FOU,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2022/FOU/01/Heavy Technical Equipment,262108,2022,Italy,Technical Equipment,Field Operations Unit
2022/281,FOU,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2022/FOU/01/Heavy Technical Equipment,649930,2022,Italy,Technical Equipment,Field Operations Unit
2022/282,FOU,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2022/FOU/01/Heavy Technical Equipment,647195,2022,Italy,Technical Equipment,Field Operations Unit
2022/284,FOU,Border Guard,"Al. Niepodleglosci 100, 02-514 Warszawa, Poland",2022/FOU/01/Heavy Technical Equipment,366986,2022,Poland,Technical Equipment,Field Operations Unit
2022/285,FOU,Maritime Police,"Praca do Comercio, 1100-148 Lisboa, Portugal",2022/FOU/01/Heavy Technical Equipment,555205,2022,Portugal,Technical Equipment,Field Operations Unit
2022/289,FOU,Police Force,"Pribinova 2, 812 72 Bratislava, Slovak Republic",2022/FOU/01/Heavy Technical Equipment,111657,2022,Slovakia,Technical Equipment,Field Operations Unit
2022/294,FOU,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2022/FOU/01/Heavy Technical Equipment,894912,2022,Italy,Technical Equipment,Field Operations Unit
2022/300,FOU,Guardia Civil,"C/ Guzman el Bueno, 110, 28003 Madrid, Spain",2022/FOU/01/Heavy Technical Equipment,226868,2022,Spain,Technical Equipment,Field Operations Unit
2022/301,FOU,German Federal Police,"Heinrich-Mann-Allee 103, Haus 44, 14473 Potsdam, Germany",2022/FOU/01/Heavy Technical Equipment,432863,2022,Germany,Technical Equipment,Field Operations Unit
2022/302,FOU,State Border Guard,"Republic of Latvia, Rudolfa str. 5, LV-1012, Riga",2022/FOU/01/Heavy Technical Equipment,509612,2022,Latvia,Technical Equipment,Field Operations Unit
2022/303,FOU,Hellenic Coast Guard,"Akti Vassiliadi, Gate E1-E2, 18510 Piraeus, Greece",2022/FOU/01/Heavy Technical Equipment,2327452,2022,Greece,Technical Equipment,Field Operations Unit
2022/311,FOU,Direction Generale des Douanes et Droits Indirects,"11, rue des Deux communes 93558 Montreuil Cedex France",2022/FOU/01/Heavy Technical Equipment,204432,2022,France,Technical Equipment,Field Operations Unit
2022/312,FOU,Portugese Air Force,"Avenida da Força Aérea n.º1, Alfragide 2614-506, Portugal",2022/FOU/01/Heavy Technical Equipment,2892242,2022,Portugal,Technical Equipment,Field Operations Unit
2022/315,FOU,Icelandic Coast Guard,"Skogarhlid 14, 105 Reykjavik, Iceland",2022/FOU/01/Heavy Technical Equipment,1603759,2022,Iceland,Technical Equipment,Field Operations Unit
2022/317,FOU,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2022/FOU/01/Heavy Technical Equipment,865958,2022,Italy,Technical Equipment,Field Operations Unit
2022/322,FOU,Ministry of Internal Security,"4, Place de l'Europe
L-1499 Luxembourg
",2022/FOU/01/Heavy Technical Equipment,1565333,2022,Luxembourg,Technical Equipment,Field Operations Unit
2022/329,FOU,Defence Command,"Holmens Kanal 9             
DK-1060 Copenhagen K, Denmark",2022/FOU/01/Heavy Technical Equipment,337202,2022,Denmark,Technical Equipment,Field Operations Unit
2022/331,FOU,Finnish Border Guard,"Vilhonvuorenkatu 6, FIN-00131 Helsinki, Finland",2022/FOU/01/Heavy Technical Equipment,201127,2022,Finland,Technical Equipment,Field Operations Unit
2022/345,FOU,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2022/FOU/01/Heavy Technical Equipment,2353190,2022,Italy,Technical Equipment,Field Operations Unit
2022/350,FOU,Federal Border Police Headquarters,"Heinrich-Mann-Allee 103, Haus 44, 14473 Potsdam, Germany",2022/FOU/01/Heavy Technical Equipment,478516,2022,Germany,Technical Equipment,Field Operations Unit
2022/351,FOU,Portugese Navy,"Rua do Arsenal
1149-001 Lisboa
Portugal",2022/FOU/01/Heavy Technical Equipment,276687,2022,Portugal,Technical Equipment,Field Operations Unit
2022/355/FOU,FOU,State Border Guard,"Republic of Latvia, Rudolfa str. 5, LV-1012, Riga",2022/FOU/01/Heavy Technical Equipment,996051,2022,Latvia,Technical Equipment,Field Operations Unit
2022/357,FOU,Guardia Civil,"C/ Guzman el Bueno, 110, 28003 Madrid, Spain",2022/FOU/01/Heavy Technical Equipment,109340,2022,Spain,Technical Equipment,Field Operations Unit
2022/358,FOU,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2022/FOU/01/Heavy Technical Equipment,494962,2022,Italy,Technical Equipment,Field Operations Unit
2022/359,FOU,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2022/FOU/01/Heavy Technical Equipment,494351,2022,Italy,Technical Equipment,Field Operations Unit
2022/360,FOU,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2022/FOU/01/Heavy Technical Equipment,1289760,2022,Italy,Technical Equipment,Field Operations Unit
2022/363,FOU,Police and Border Guard Board,"Pärnu mnt 139, 15060 Tallinn, Estonia",2022/FOU/01/Heavy Technical Equipment,325248,2022,Estonia,Technical Equipment,Field Operations Unit
2022/365,FOU,Border Guard,"Al. Niepodleglosci 100, 02-514 Warszawa, Poland",2022/FOU/01/Heavy Technical Equipment,382417,2022,Poland,Technical Equipment,Field Operations Unit
2022/366,FOU,Swedish Police Authority,"106 75 Stockholm
Sweden",2022/FOU/01/Heavy Technical Equipment,652066,2022,Sweden,Technical Equipment,Field Operations Unit
2022/367,FOU,Chief Directorate Border Police - Ministry of Interior,"46 “Knyaginya Maria Louisa” Blvd, Sofia 1202, Bulgaria",2022/FOU/01/Heavy Technical Equipment,509727,2022,Bulgaria,Technical Equipment,Field Operations Unit
2022/369,TRU,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",The engagement of technical equipment in Frontex EFS Exercise.,238360,2022,Italy,Technical Equipment,Training Unit
2022/370,FOU,Armed Forces of Malta,"General Headquarters, Luqa Barracks, Malta",2022/FOU/01/Heavy Technical Equipment,226505,2022,Malta,Technical Equipment,Field Operations Unit
2022/372,FOU,Defence Command,"Holmens Kanal 9             
DK-1060 Copenhagen K, Denmark",2022/FOU/01/Heavy Technical Equipment,528650,2022,Denmark,Technical Equipment,Field Operations Unit
2022/375,FOU,Hellenic Coast Guard,"Akti Vassiliadi, Gate E1-E2, 18510 Piraeus, Greece",2022/FOU/01/Heavy Technical Equipment,710611,2022,Greece,Technical Equipment,Field Operations Unit
2022/376,FOU,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2022/FOU/01/Heavy Technical Equipment,1284677,2022,Italy,Technical Equipment,Field Operations Unit
2022/378,FOU,Direction Generale des Douanes et Droits Indirects,"11, rue des Deux communes 93558 Montreuil Cedex France",2022/FOU/01/Heavy Technical Equipment,467687,2022,France,Technical Equipment,Field Operations Unit
2022/382,FOU,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2022/FOU/01/Heavy Technical Equipment,130991,2022,Italy,Technical Equipment,Field Operations Unit
2022/385,FOU,Chief Directorate Border Police - Ministry of Interior,"46 “Knyaginya Maria Louisa” Blvd, Sofia 1202, Bulgaria",2022/FOU/01/Heavy Technical Equipment,30035,2022,Bulgaria,Technical Equipment,Field Operations Unit
2022/386,FOU,Guardia Civil,"C/ Guzman el Bueno, 110, 28003 Madrid, Spain",2022/FOU/01/Heavy Technical Equipment,156212,2022,Spain,Technical Equipment,Field Operations Unit
2022/390,FOU,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2022/FOU/01/Heavy Technical Equipment,93170,2022,Italy,Technical Equipment,Field Operations Unit
2022/392,FOU,Hellenic Coast Guard,"Akti Vassiliadi, Gate E1-E2, 18510 Piraeus, Greece",2022/FOU/01/Heavy Technical Equipment,1176317,2022,Greece,Technical Equipment,Field Operations Unit
2022/393,FOU,Police and Border Guard Board,"Pärnu mnt 139, 15060 Tallinn, Estonia",2022/FOU/01/Heavy Technical Equipment,297950,2022,Estonia,Technical Equipment,Field Operations Unit
2022/398,CGS,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2021/CGS/01/Heavy Technical Equipment,32588,2022,Italy,Technical Equipment,Coast Guard Sector
2022/406,FOU,Direction Generale des Douanes et Droits Indirects,"11, rue des Deux communes 93558 Montreuil Cedex France",2022/FOU/01/Heavy Technical Equipment,479369,2022,France,Technical Equipment,Field Operations Unit
2022/407,FOU,Border Guard,"Al. Niepodleglosci 100, 02-514 Warszawa, Poland",2022/FOU/01/Heavy Technical Equipment,385595,2022,Poland,Technical Equipment,Field Operations Unit
2022/408,FOU,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2022/FOU/01/Heavy Technical Equipment,547305,2022,Italy,Technical Equipment,Field Operations Unit
2022/409,FOU,Chief Directorate Border Police - Ministry of Interior,"29 “6-ti Septemvri” str. Sofia 1000, Bulgaria",2022/FOU/01/Heavy Technical Equipment,692087,2022,Bulgaria,Technical Equipment,Field Operations Unit
2022/410,FOU,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2022/FOU/01/Heavy Technical Equipment,205811,2022,Italy,Technical Equipment,Field Operations Unit
2022/411,FOU,Romanian Border Police / Coast Guard,"42.C, Geniului Boulevard, Sector 6, Bucharest, Romania",2022/FOU/01/Heavy Technical Equipment,152104,2022,Romania,Technical Equipment,Field Operations Unit
2022/412,FOU,Federal Border Police Headquarters,"Heinrich-Mann-Allee 103, Haus 44, 14473 Potsdam, Germany",2022/FOU/01/Heavy Technical Equipment,436358,2022,Germany,Technical Equipment,Field Operations Unit
2022/414,FOU,Guardia Civil,"C/ Guzman el Bueno, 110, 28003 Madrid, Spain",2022/FOU/01/Heavy Technical Equipment,192676,2022,Spain,Technical Equipment,Field Operations Unit
2022/416,FOU,Hellenic Coast Guard,"Akti Vassiliadi, Gate E1-E2, 18510 Piraeus, Greece",2022/FOU/01/Heavy Technical Equipment,679715,2022,Greece,Technical Equipment,Field Operations Unit
2022/417,FOU,Hellenic Coast Guard,"Akti Vassiliadi, Gate E1-E2, 18510 Piraeus, Greece",2022/FOU/01/Heavy Technical Equipment,997279,2022,Greece,Technical Equipment,Field Operations Unit
2022/418,FOU,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2022/FOU/01/Heavy Technical Equipment,405750,2022,Italy,Technical Equipment,Field Operations Unit
2021/37,FDU,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno, 110, 28003 Madrid, Spain",2021/FDU/01/Heavy Technical Equipment,133617,2021,Spain,Technical Equipment,Field Deployment Unit
2021/47,FDU,Portugese Navy,"Rua do Arsenal1149-001 LisboaPortugal",2021/FDU/01/Heavy Technical Equipment,177624,2021,Portugal,Technical Equipment,Field Deployment Unit
2021/49,FDU,Maritime Police,"Praca do Comercio, 1100-148 Lisboa, Portugal",2021/FDU/01/Heavy Technical Equipment,261674,2021,Portugal,Technical Equipment,Field Deployment Unit
2021/51,FDU,State Border Guard,"Republic of Latvia, Rudolfa str. 5, LV-1012, Riga",2021/FDU/01/Heavy Technical Equipment,1533138,2021,Latvia,Technical Equipment,Field Deployment Unit
2021/63,FDU,Finnish Border Guard,"Vilhonvuorenkatu 6, FIN-00131 Helsinki, Finland",2021/FDU/01/Heavy Technical Equipment,379731,2021,Finland,Technical Equipment,Field Deployment Unit
2021/67,FDU,Defence Command,"Holmens Kanal 9DK-1060 Copenhagen K, Denmark",2021/FDU/01/Heavy Technical Equipment,964511,2021,Denmark,Technical Equipment,Field Deployment Unit
2021/70,FDU,State Border Guard,"Republic of Latvia, Rudolfa str. 5, LV-1012, Riga",2021/FDU/01/Heavy Technical Equipment,1112749,2021,Latvia,Technical Equipment,Field Deployment Unit
2021/71,FDU,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno, 110, 28003 Madrid, Spain",2021/FDU/01/Heavy Technical Equipment,91925,2021,Spain,Technical Equipment,Field Deployment Unit
2021/73,FDU,Guarda Nacional Republicana,"Largo do Carmo, 1200-092 Lisboa, Portugal",2021/FDU/01/Heavy Technical Equipment,215436,2021,Portugal,Technical Equipment,Field Deployment Unit
2021/84,FDU,Hellenic Coast Guard,"Akti Vassiliadi, Gate E1-E2, 18510 Piraeus, Greece",2021/FDU/01/Heavy Technical Equipment,995389,2021,Greece,Technical Equipment,Field Deployment Unit
2021/88,FDU,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2021/FDU/01/Heavy Technical Equipment,383104,2021,Italy,Technical Equipment,Field Deployment Unit
2021/92,FDU,Ministry of Internal Security,"4, Place de l'EuropeL-1499 Luxembourg",2021/FDU/01/Heavy Technical Equipment,858434,2021,Luxembourg,Technical Equipment,Field Deployment Unit
2021/99,FDU,Icelandic Coast Guard,"Skogarhlid 14, 105 Reykjavik, Iceland",2021/FDU/01/Heavy Technical Equipment,1372331,2021,Iceland,Technical Equipment,Field Deployment Unit
2021/101,FDU,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060 Tallinn, Estonia",2021/FDU/01/Heavy Technical Equipment,111516,2021,Estonia,Technical Equipment,Field Deployment Unit
2021/111,FDU,Direction Generale des Douanes et Droits Indirects,"11, rue des Deux communes 93558 Montreuil CedexFrance",2021/FDU/01/Heavy Technical Equipment,157339,2021,France,Technical Equipment,Field Deployment Unit
2021/112,FDU,Croatian Ministry of Interior,"Illica 335, 10000 Zagreb, Croatia",2021/FDU/01/Heavy Technical Equipment,362280,2021,Croatia,Technical Equipment,Field Deployment Unit
2021/117,FDU,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2021/FDU/01/Heavy Technical Equipment,255130,2021,Italy,Technical Equipment,Field Deployment Unit
2021/118,FDU,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2021/FDU/01/Heavy Technical Equipment,736654,2021,Italy,Technical Equipment,Field Deployment Unit
2021/122,FDU,German Federal Police,"Heinrich-Mann-Allee 103, Haus 44, 14473 Potsdam,Germany",2021/FDU/01/Heavy Technical Equipment,399108,2021,Germany,Technical Equipment,Field Deployment Unit
2021/124,FDU,Swedish Coast Guard,"P. O. Box 536, SE-37123 Karlskrona",2021/FDU/01/Heavy Technical Equipment,552349,2021,Sweden,Technical Equipment,Field Deployment Unit
2021/125,FDU,State Border Guard Service Lithuania,"SAVANORIÅ² PR. 2, Vilnius LT-03116, Lithuania",2021/FDU/01/Heavy Technical Equipment,958192.02,2021,Lithuania,Technical Equipment,Field Deployment Unit
2021/127,FDU,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno, 110, 28003 Madrid, Spain",2021/FDU/01/Heavy Technical Equipment,739695,2021,Spain,Technical Equipment,Field Deployment Unit
2021/131,FDU,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2021/FDU/01/Heavy Technical Equipment,279882,2021,Italy,Technical Equipment,Field Deployment Unit
2021/132,FDU,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2021/FDU/01/Heavy Technical  Equipment,995247,2021,Italy,Technical Equipment,Field Deployment Unit
2021/133,FDU,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno, 110, 28003 Madrid, Spain",2021/FDU/01/Heavy Technical Equipment,68160,2021,Spain,Technical Equipment,Field Deployment Unit
2021/140,CGS,Chief Directorate Border Police - Ministry of Interior,"29 â€œ6-ti Septemvriâ€ str. Sofia 1000, BULGARIA",2021/CGS/01/Heavy Technical Equipment,579514,2021,Bulgaria,Technical Equipment,Coast Guard Sector
2021/141,CGS,Romanian Border Police / Coast Guard,"3, Zmeurei Avenue, Constanta, 900439, Romania",2021/CGS/01/Heavy Technical Equipment,478938,2021,Romania,Technical Equipment,Coast Guard Sector
2021/142,FDU,Armed Forces of Malta,"General Headquarters, Luqa Barracks, Malta",2021/CGS/01/Heavy Technical Equipment,272666,2021,Malta,Technical Equipment,Field Deployment Unit
2021/143,FDU,Romanian Border Police / Coast Guard,"3, Zmeurei Avenue, Constanta, 900439, Romania",2021/FDU/01/Heavy Technical Equipment,1102109,2021,Romania,Technical Equipment,Field Deployment Unit
2021/147,FDU,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2021/FDU/01/Heavy Technical Equipment,781602,2021,Italy,Technical Equipment,Field Deployment Unit
2021/148,FDU,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno, 110, 28003 Madrid, Spain",2021/FDU/01/Heavy Technical Equipment,263038,2021,Spain,Technical Equipment,Field Deployment Unit
2021/149,FDU,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2021/FDU/01/Heavy Technical Equipment,119107,2021,Italy,Technical Equipment,Field Deployment Unit
2021/150,FDU,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno, 110, 28003 Madrid, Spain",2021/FDU/01/Heavy Technical  Equipment,493086,2021,Spain,Technical Equipment,Field Deployment Unit
2021/152,FDU,Royal Marechaussee,"P.O. Box 906152509 LP The Hague, The Netherlands",2021/FDU/01/Heavy Technical Equipment,118428,2021,Netherlands,Technical Equipment,Field Deployment Unit
2021/182,FDU,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060 Tallinn, Estonia",2021/FDU/01/Heavy Technical Equipment,250496,2021,Estonia,Technical Equipment,Field Deployment Unit
2021/187,FDU,French Navy,"60 boulevard du gÃ©nÃ©ral Martial Valin, 75509 Paris Cedex15, France",2021/FDU/01/Heavy Technical Equipment,381329,2021,France,Technical Equipment,Field Deployment Unit
2021/188,FDU,Border Guard,"Al. Niepodleglosci 100, 02-514 Warszawa, Poland",2021/FDU/01/Heavy Technical Equipment,286560,2021,Poland,Technical Equipment,Field Deployment Unit
2021/189,FDU,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2021/FDU/01/Heavy Technical Equipment,645708,2021,Italy,Technical Equipment,Field Deployment Unit
2021/190,FDU,Royal Marechaussee,"P.O. Box 906152509 LP The Hague, The Netherlands",2021/FDU/01/Heavy Technical Equipment,232383,2021,Netherlands,Technical Equipment,Field Deployment Unit
2021/198,FDU,Guarda Nacional Republicana,"Largo do Carmo, 1200-092 Lisboa, Portugal",2021/FDU/01/Heavy Technical Equipment,215418,2021,Portugal,Technical Equipment,Field Deployment Unit
2021/200,FDU,Maritime Police,"Praca do Comercio, 1100-148 Lisboa, Portugal",2021/FDU/01/Heavy Technical Equipment,254811,2021,Portugal,Technical Equipment,Field Deployment Unit
2021/201,FDU,State Border Guard,"Republic of Latvia, Rudolfa str. 5, LV-1012, Riga",2021/FDU/01/Heavy Technical Equipment,495314,2021,Latvia,Technical Equipment,Field Deployment Unit
2021/204,CGS,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2021/FDU/01/Heavy Technical Equipment,426961,2021,Italy,Technical Equipment,Coast Guard Sector
2021/208,FDU,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2021/FDU/01/Heavy Technical Equipment,241388,2021,Italy,Technical Equipment,Field Deployment Unit
2021/212,FDU,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno, 110, 28003 Madrid, Spain",2021/FDU/01/Heavy Technical Equipment,924046,2021,Spain,Technical Equipment,Field Deployment Unit
2021/215,FDU,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2021/FDU/01/Heavy Technical Equipment,316739,2021,Italy,Technical Equipment,Field Deployment Unit
2021/217,FDU,State Border Guard,"Republic of Latvia, Rudolfa str. 5, LV-1012, Riga",2021/FDU/01/Heavy Technical Equipment,365884,2021,Latvia,Technical Equipment,Field Deployment Unit
2021/219,FDU,Defence Command,"Holmens Kanal 9DK-1060 Copenhagen K, Denmark",2021/FDU/01/Heavy Technical Equipment,398813,2021,Denmark,Technical Equipment,Field Deployment Unit
2021/221,FDU,Hellenic Coast Guard,"Akti Vassiliadi, Gate E1-E2, 18510 Piraeus, Greece",2021/FDU/01/Heavy Technical Equipment,2171544,2021,Greece,Technical Equipment,Field Deployment Unit
2021/225,FDU,Ministry of Internal Security,"4, Place de l'EuropeL-1499 Luxembourg",2021/FDU/01/Heavy Technical Equipment,1451269,2021,Luxembourg,Technical Equipment,Field Deployment Unit
2021/227,FDU,Hellenic Coast Guard,"Akti Vassiliadi, Gate E1-E2, 18510 Piraeus, Greece",2021/FDU/01/Heavy Technical Equipment,115579,2021,Greece,Technical Equipment,Field Deployment Unit
